Customer/Project,Sl. No.,Drawing Number,Rev. No.,Description,Amd. Code,ELSN,EL Date,Despatch Status,Despatch Date,Unit,Remarks
1834,1831,0-36-344-30333,2, ASSEMBLY BOM (SHT-6),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1832,3-35-110-10205,3, PRODUCTION NOTES,R ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1833,0-36-345-30888,1, FLOOR AT EL(+)52.460M (T.O.S) (SHT-1),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1834,0-36-345-30889,1, FLOOR AT EL(+)52.460M (T.O.S) (SHT-2),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1835,0-36-345-30890,1, FLOOR AT EL(+)52.460M (T.O.S) (SHT-3),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1836,0-36-345-30891,1, FLOOR AT EL(+)52.460M (T.O.S) (SHT-4),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1837,0-36-345-30892,1, FLOOR AT EL(+)52.460M (T.O.S) (SHT-5),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1838,0-36-345-30893,1, FLOOR AT EL(+)52.460M (T.O.S) (SHT-6),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1839,0-36-345-30897,1, ASSEMBLY BOM (SHT-4),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1840,0-36-345-30965,1, FLOOR AT EL(+)52.460M (T.O.S) (SHT-7),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1841,0-36-345-30966,1, FLOOR AT EL(+)52.460M (T.O.S) (SHT-8),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1842,0-35-371-33695,3, EL 88.06 RHS FRONT,C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1843,0-35-371-33697,3, EL 88.06 LHS FRONT,C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1844,0-36-392-30991,1, FLOOR AT EL(+)24.060M (T.O.S) (SHT-01),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1845,0-36-392-30992,1, FLOOR AT EL(+)24.060M (T.O.S) (SHT-02),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1846,0-36-392-30993,1, FLOOR AT EL(+)24.060M (T.O.S) (SHT-03),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1847,0-38-299-04208,1, MILL HANDLING MONORAIL-1,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1848,0-38-299-04209,1, MILL HANDLING MONORAIL-2,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1849,0-38-299-04306,1, MILL HANDLING MONORAIL - BOM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1850,0-38-310-04309,0, INTER CONNECTING PLATFORM B/W BOILER &TG AT EL:5.210M & 58.760(TOS),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1851,0-38-410-04296,0, MILL MAINTENANCE PLATFORM - BOM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1852,0-38-410-04307,0, MILL MAINTENANCE PLATFORM-1,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1853,0-38-410-04308,0, MILL MAINTENANCE PLATFORM-2,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1854,1-38-610-04576,0, LIFT SIDE CLADDING STRUCTURES,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1855,2-38-610-11397,0, BOM OF LIFT SIDE CLADDING STRUCTURES,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1856,0-38-710-04419,0, ASSEMBLY BOM-1,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1857,0-38-710-04420,0, ASSEMBLY BOM-2,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1858,2-38-710-00269,3, ACCESS DOOR,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1859,1-39-012-36168,1, FOUNDATION MATERIALS (ID TO CHIMNEY),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1860,2-39-012-40528,1, FOUNDATION TEMPLATE DETAILS (FOR ESP TO ID AREA),C ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1861,2-39-150-43963,0, GROUND BENCH 4X1.5 AT 2.00M TOF,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1862,2-41-350-00753,2," OIL GUN ASSY. (COMPLETE) (AIR COOLED, CROSS TUBE TYPE)",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1863,4-41-350-02168,0, BOM FOR AC OIL GUN ASSY,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1864,2-00-052-10106,2, WELDING AND ERECTION NOTES,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1865,4-41-310-00786,2, OIL GUN HYDRO TEST TIP,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1866,4-41-390-02169,0, BOM FOR OIL GUN VICE AND RACK,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1867,2-41-500-00740,0, HEA IGNITOR INSTALLATION ( SPIRAL WALL WINDBOX ),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1868,1-42-001-02667,0, PNEUMATIC FITTINGS,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1869,4-42-002-04296,0, STEAM BLOWING MATERIALS,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1870,2-42-005-02510,0, INSTRUMENT FITTINGS,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1871,0-42-065-02161,8, DRAIN OIL TANK (LDO) (10 CUBIC METER) (WITHOUT STEAM COIL),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1872,2-42-000-00606,4, WELDING AND PRODUCTION NOTES(FO/FG SYSM),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1873,1-42-070-02668,0, PIPING OIL BURNER FITTINGS,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1874,1-42-070-02669,0, OIL BURNER ASSY - LDO (SKID MOUNTING),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1875,2-00-052-10106,2, WELDING AND ERECTION NOTES,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1876,0-00-056-11240,1, SCHEME OF FUEL OIL SYSTEM - BOILER FRONT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1877,0-42-152-02550,0, PIPING OPERATING FLOOR - LDO SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1878,0-42-152-02551,0, LDO & ATOMISING AIR ISOMETRIC,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1879,1-42-152-02670,0, BOM - LDO OPERATING FLOOR,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1880,2-00-052-10106,2, WELDING AND ERECTION NOTES,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1881,3-00-056-11223,1, BOILER AREA TP AND DRAIN OIL FOUNDATION DETAILS,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1882,3-42-000-02382,1, 3-WAY TRIP VALVE FLOW DIRECTION,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1883,0-42-154-02549,0, PIPING-OPERATING FLOOR DRAIN OIL,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1884,2-00-052-10106,2, WELDING AND ERECTION NOTES,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1885,0-00-056-11240,1, SCHEME OF FUEL OIL SYSTEM - BOILER FRONT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1886,0-42-157-02552,0, PIPING OPERATING FLOOR - ATOMISING AIR SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1887,2-00-052-10106,2, WELDING AND ERECTION NOTES,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1888,0-42-154-02549,0, PIPING-OPERATING FLOOR DRAIN OIL,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1889,0-42-157-02552,0, PIPING OPERATING FLOOR - ATOMISING AIR SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1890,1-42-152-02670,0, BOM - LDO OPERATING FLOOR,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1891,2-42-005-02510,0, INSTRUMENT FITTINGS,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1892,3-42-858-02567,0, PIPE SCHEDULE-FUEL OIL SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1893,4-42-992-04297,0, SUMMARY LIST OF SITE ELECTRODES,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1894,4-42-992-04298,0, ERECTION WELDING SCHEDULE,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1895,0-43-000-00744,0, SCANNER/OIL GUN - AIR SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1896,2-43-000-00194,0, SCANNER AIR SYSTEM - ISOMETRIC VIEW,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1897,0-43-000-00742,0, MILL AND FEEDER SEAL AIR PIPING ARRANGEMENT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1898,1-43-000-00154,0, DETAIL OF SEAL AIR SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1899,2-00-052-10106,2, WELDING AND ERECTION NOTES,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1900,2-43-000-00193,0, B.O.M FOR PULV. SEAL AIR PIPING SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1901,0-43-000-00744,0, SCANNER/OIL GUN - AIR SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1902,0-43-000-00742,0, MILL AND FEEDER SEAL AIR PIPING ARRANGEMENT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1903,1-43-000-00154,0, DETAIL OF SEAL AIR SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1904,2-43-000-00193,0, B.O.M FOR PULV. SEAL AIR PIPING SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1905,1-43-000-00154,0, DETAIL OF SEAL AIR SYSTEM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1906,0-45-801-03629,1, WINDBOX ARRANGEMENT - SH4 (TUBE ATTACHMENT/SEAL),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1907,0-45-801-03820,1, H-SOFA REGISTER ARRANGEMENT -SH 4 (TUBE ATTACHMENT/SEAL),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1908,0-45-801-03829,1, L-SOFA REGISTER ARRANGEMENT-SH4 (TUBE ATTACHMENT/SEAL),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1909,0-45-805-03635,0, WINDBOX ARRANGEMENT - SH10 (DAMPER DRIVES),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1910,0-45-805-03636,0, WINDBOX ARRANGEMENT - SH11 (BUCKSTAY) ,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1911,0-45-805-03640,0, WINDBOX ARRANGEMENT - SH15 (SPRING CAN) ,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1912,0-45-805-03755,0, L-SOFA REGISTER ARRG'T - SH8(BUCKSTAY) ,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1913,0-45-805-03756,0, L-SOFA REGISTER ARRG'T - SH9(SPRING CAN) ,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1914,0-45-805-03823,0, H-SOFA REGISTER ARRANGEMENT - SH 7 (MAIN TILT DRIVE),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1915,0-45-805-03824,0, H-SOFA REGISTER ARRANGEMENT-SH 8 (BUCKSTAY),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1916,0-45-805-03825,0, H-SOFA REGISTER ARRANGEMENT-SH 9(SPRING CAN),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1917,1-45-805-02553,0, WINDBOX ARRANGEMENT - SH9 (MAIN TILT DRIVES),A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1918,1-45-805-02554,0, L-SOFA REGISTER ARRG'T - SH7(MAIN TILT DRIVE) ,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1919,4-45-858-02247,0, LOAD MOVEMENT CHART FOR CLH,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1920,0-47-280-02818,0, LAYOUT OF PULVERISED FUEL PIPING,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1921,0-47-281-02875,0, CORNER COAL PIPE SUPPORTS ARRGT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1922,1-47-281-02407,0, FUEL PIPE SUPPORTS -M20,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1923,1-47-281-02408,0, FUEL PIPE SUPPORTS-M27L,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1924,2-47-280-01932,0, LOCATION OF CORNER FUEL PIPE,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1925,2-47-281-01991,0, FUEL PIPE SUPPORTS-M36X3L,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1926,2-47-281-01992,0, FUEL PIPE SUPPORTS-M45X3L,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1927,2-47-281-01993,0, MILL OUTLET ELBOW SUPPORTS,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1928,2-47-281-01994,0, BOM FOR COAL PIPE SUPPORTS AND STIFFENERS,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1929,3-47-001-00647,0, SUPPORT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1930,3-47-858-01980,0, LOAD MOVEMENT CHART FOR CLH,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1931,0-47-280-02818,0, LAYOUT OF PULVERISED FUEL PIPING,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1932,0-47-280-02873,0, ERECTION SEQUENCE OF COAL PIPES MILLS E TO J,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1933,0-47-280-02874,0, ERECTION SEQUENCE OF COAL PIPES MILLS A TO D,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1934,2-47-280-01950,1, COAL PIPING - SCHEMATIC ONE MILL ARRANGEMENT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1935,2-47-280-01971,0, LOCATION OF CORNER FUEL PIPE,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1936,0-47-281-02875,0, CORNER COAL PIPE SUPPORTS ARRGT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1937,1-47-281-02407,0, FUEL PIPE SUPPORTS -M20,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1938,1-47-281-02408,0, FUEL PIPE SUPPORTS-M27L,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1939,2-47-281-01991,0, FUEL PIPE SUPPORTS-M36X3L,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1940,2-47-281-01992,0, FUEL PIPE SUPPORTS-M45X3L,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1941,2-47-281-01993,0, MILL OUTLET ELBOW SUPPORTS,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1942,2-47-281-01994,0, BOM FOR COAL PIPE SUPPORTS AND STIFFENERS,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1943,3-47-283-01288,1," SPLIT COLLAR 28""",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1944,3-47-858-01980,0, LOAD MOVEMENT CHART FOR CLH,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1945,0-48-999-33157,1," RCEJ - FULL SIZE - MDU - 2 STYLE #01,#02",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1946,0-48-999-33160,1," RCEJ - FULLSIZE - MDU-4 STYLE #01,#02",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1947,0-48-999-33157,1," RCEJ - FULL SIZE - MDU - 2 STYLE #01,#02",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1948,0-48-999-33160,1," RCEJ - FULLSIZE - MDU-4 STYLE #01,#02",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1949,0-48-999-33154,1," RCEJ - HS - SDU-1 STYLE #01,#02,#04,#06",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1950,0-48-999-33153,1," RCEJ - FULL SIZE - SDU -3 STYLE #04,#06",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1951,0-48-999-33158,2," RCEJ - FULL SIZE - MDU - 2 STYLE #04,#06",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1952,0-48-999-33160,1," RCEJ - FULLSIZE - MDU-4 STYLE #01,#02",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1953,0-48-999-33161,2," RCEJ - FULLSIZE - MDU-4 STYLE #04,#06",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1954,0-48-999-36190,0," RCEJ-FS-MDU-4 STYLE #04,#06",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1955,4-48-214-68963,0, EXP JT - WIND BOX,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1956,1-48-222-46431,1, ELBOW DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1957,1-48-222-46432,1, TRANSITION DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1958,1-48-222-46433,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1959,1-48-222-46434,1, ELBOW DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1960,1-48-222-46435,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1961,1-48-222-46436,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1962,1-48-222-46437,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1963,1-48-222-46438,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1964,1-48-222-46439,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1965,1-48-222-46440,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1966,1-48-222-46441,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1967,1-48-222-46442,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1968,1-48-222-46443,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1969,1-48-222-46444,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1970,1-48-222-46445,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1971,1-48-222-46446,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1972,1-48-222-46447,1, ELBOW DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1973,1-48-222-46448,1, ELBOW DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1974,1-48-222-46449,1, ELBOW DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1975,1-48-222-46450,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1976,1-48-222-46451,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1977,1-48-222-46452,1, ELBOW DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1978,1-48-222-46453,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1979,1-48-222-46454,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1980,1-48-222-46455,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1981,1-48-222-46456,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1982,1-48-222-46457,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1983,1-48-222-46458,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1984,1-48-222-46459,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1985,1-48-222-46460,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1986,1-48-222-46461,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1987,1-48-222-46462,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1988,1-48-222-46463,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1989,1-48-222-46464,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1990,1-48-222-46465,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1991,1-48-222-46466,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1992,1-48-222-46467,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1993,1-48-222-46468,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1994,1-48-222-46469,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1995,1-48-222-46470,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1996,1-48-222-46471,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1997,1-48-222-46472,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1998,1-48-222-46473,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,1999,1-48-222-46474,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2000,1-48-222-46475,1, TRANSITION DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2001,1-48-222-46476,1, ELBOW DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2002,1-48-222-46477,1, ELBOW DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2003,1-48-222-46478,1, ELBOW DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2004,2-48-222-71695,1, STRAIGHT DUCT,,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2005,0-48-999-33157,1," RCEJ - FULL SIZE - MDU - 2 STYLE #01,#02",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2006,0-48-999-33158,2," RCEJ - FULL SIZE - MDU - 2 STYLE #04,#06",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2007,0-48-999-33160,1," RCEJ - FULLSIZE - MDU-4 STYLE #01,#02",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2008,4-48-224-68921,0, HOT PA AIR DUCT FRCEJ,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2009,1-48-225-46586,0, HOT PA AIR DUCT SUPPORT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2010,0-48-999-33149,1," RCEJ - FULL SIZE - SDU - 2 STYLE #01,#02",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2011,0-48-999-33152,2," RCEJ - FULL SIZE - SDU -2 STYLE #04,#06",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2012,0-48-999-33153,1," RCEJ - FULL SIZE - SDU -3 STYLE #04,#06",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2013,0-48-382-37675,0, ECO DUCT ASSEMBLY,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2014,0-48-382-37676,0, ECO HOPPER ASSEMBLY - 1,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2015,0-48-382-37677,0, ECO HOPPER ASSEMBLY - 2,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2016,0-48-382-37678,0, DEFLECTOR PLATE ASSEMBLY,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2017,0-48-382-37680,0, ECO DUCT ASSEMBLY BOM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2018,4-48-382-68995,0, ECO DUCT BOM,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2019,0-48-999-33161,2," RCEJ - FULLSIZE - MDU-4 STYLE #04,#06",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2020,0-48-999-36189,0," RCEJ-FS-MDU-4 STYLE #01,#02",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2021,0-48-999-36190,0," RCEJ-FS-MDU-4 STYLE #04,#06",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2022,0-48-386-37690,0, TRANSITION DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2023,0-48-386-37691,0, TRANSITION DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2024,0-48-386-37693,0, HOPPER,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2025,0-48-386-37694,1, BENT DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,  Revised to 2 Drawing has been Revised to Rev. No.2 !! Revised prints will be issued in the next Erection List !!
1834,2026,0-48-386-37695,0, STRAIGHT DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2027,0-48-386-37696,0, STRAIGHT DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2028,0-48-386-37697,0, STRAIGHT DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2029,0-48-386-37698,1, BENT DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2030,0-48-386-37700,1, STRAIGHT DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2031,0-48-386-37701,0, TRANSITION DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2032,0-48-386-37702,0, TRANSITION DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2033,2-48-386-72895,0, STRAIGHT DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2034,3-48-386-E4425,0, ECO TO APH DUCT,A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
1834,2035,0-48-999-33160,1," RCEJ - FULLSIZE - MDU-4 STYLE #01,#02",A ,8 ,2025-04-10,Y ,2025-04-28,TP ,
